"cell_id";"czi";"series_id";"cell_seg_id";"condition";"cell_type";"structure";"scope";"minipipeline";"dna_bright_spots_intensity_mean";"dna_bright_spots_number";"dna_bright_spots_number_used";"dna_bright_spots_xy_cross_sec_area_mean";"dna_bright_spots_xy_cross_sec_area_std";"dna_intensity_entropy";"dna_intensity_max";"dna_intensity_mean";"dna_intensity_median";"dna_intensity_mode";"dna_intensity_std";"dna_intensity_sum";"dna_io_intensity_inner_mean";"dna_io_intensity_inner_slice_mean";"dna_io_intensity_inner_volume";"dna_io_intensity_mid_mean";"dna_io_intensity_mid_slice_mean";"dna_io_intensity_mid_volume";"dna_io_intensity_outer_mean";"dna_io_intensity_outer_slice_mean";"dna_io_intensity_outer_volume";"dna_position_highest_z";"dna_position_lowest_z";"dna_position_x_centroid";"dna_position_y_centroid";"dna_position_z_centroid";"dna_roundness_roughness";"dna_roundness_roughness_xy";"dna_roundness_roughness_xz";"dna_roundness_roughness_yz";"dna_roundness_sphericity";"dna_shape_1st_axis_length";"dna_shape_1st_axis_x";"dna_shape_1st_axis_y";"dna_shape_1st_axis_z";"dna_shape_1st_eigenvalue";"dna_shape_2nd_axis_length";"dna_shape_2nd_axis_x";"dna_shape_2nd_axis_y";"dna_shape_2nd_axis_z";"dna_shape_2nd_eigenvalue";"dna_shape_3rd_axis_length";"dna_shape_3rd_axis_x";"dna_shape_3rd_axis_y";"dna_shape_3rd_axis_z";"dna_shape_3rd_eigenvalue";"dna_shape_equator_eccentricity";"dna_shape_meridional_eccentricity";"dna_surface_area";"dna_texture_distance_used";"dna_texture_haralick_ang2nd_moment";"dna_texture_haralick_contrast";"dna_texture_haralick_corr";"dna_texture_haralick_diff_entropy";"dna_texture_haralick_diff_var";"dna_texture_haralick_entropy";"dna_texture_haralick_info_corr1";"dna_texture_haralick_info_corr2";"dna_texture_haralick_inv_diff_moment";"dna_texture_haralick_sum_entropy";"dna_texture_haralick_sum_mean";"dna_texture_haralick_sum_var";"dna_texture_haralick_variance";"dna_volume";"group";"dna_io_intensity_ratio";"dna_io_intensity_ratio_slice";"dna_bright_spots_intensity_mean_norm"
"20181107_R04-Scene-07-P70-B04_seg_0_cid_1";"20181107_R04.czi";6;1;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";594.679250128403;2;2;167.5;68.5;5.42513242063504;672;493.152130930058;523;538;113.986894653284;270617725;548.52053511112;548.574134705332;202799;536.688977296721;552.700312989045;89987;443.335425127175;512.424287856072;116965;55;0;70.081590739698;61.3335556563906;25.0056054567554;12.3275192508308;6.57803856079921;15.570015470374;11.5315427990873;0.945076532471616;146.49611274604;0.905894825877604;0.423455338116213;0.00633569799389206;173.572725633599;118.850098570776;0.421145198009904;-0.899174783168407;-0.118833629529889;674.035497212421;56.7547699983167;0.0446238349022775;-0.110319018917551;0.99289396585118;1229.78927328453;0.966274904129547;0.989989615589885;51298;"[1, 4, 7, 10]";"[0.0003575983819179119, 0.00024548577513442777, 0.00021987349463568846, 0.0002084394558478616]";"[487.2153232400459, 1015.9874891569435, 1386.1472197926232, 1689.5488602836897]";"[0.7474187732735239, 0.4574605609091978, 0.28480888737518983, 0.16788433835980346]";"[4.957494428077052, 5.627443488417697, 5.917580021849113, 6.083129695332328]";"[0.00016200551311230566, 9.477935810564611e-05, 7.428157912618303e-05, 6.456052783013642e-05]";"[12.090233954848141, 12.61802376308939, 12.789028877863586, 12.869616131221731]";"[-0.1611155808907376, -0.060847334172009424, -0.03214050512251891, -0.023916061576798327]";"[0.9277843855332478, 0.7095876685534753, 0.5144663287127527, 0.4465018059943623]";"[0.10460617805665332, 0.0660548277461677, 0.05375469469349771, 0.04839940488464485]";"[7.540132428068914, 7.400663004187773, 7.3013603400121365, 7.240495408348924]";"[357.3776116319158, 361.1875440028668, 362.74854552178044, 362.88332159883674]";"[3591.5112566961648, 2889.4950194211337, 2587.088727770439, 2413.676476561407]";"[1019.6816449840511, 976.3706271445234, 993.308986890762, 1025.8063342112712]";691.268219712;"H2B TSA-50um 20181107_R04.czi";0.826056512955113;0.927128637009164;1.20587383249642
"20181107_R04-Scene-07-P70-B04_seg_0_cid_2";"20181107_R04.czi";6;2;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";606.969190226599;4;4;157.75;63.1243811850857;5.46747637041872;720;486.049750097639;512;526;108.117426807382;270057504;536.629468236166;539.697207084469;194372;527.716633220211;544.884087791495;95177;445.496418746437;502.343811394892;121047;52;0;79.7200787592892;54.6679421256009;25.6410674979347;15.1308826355067;11.1831709189885;19.9667733719935;11.5444568944439;0.901891683722013;161.579022480226;0.996977581903609;0.0759328154370099;-0.0164288989723046;151.058444548026;111.603268805173;0.0775880607586451;-0.983972599714676;0.160555335752054;655.642075217982;55.5087280218912;0.00397416775514041;0.161344756811465;0.986890103020647;1570.79622240439;0.973096545521931;0.995365232854365;54074;"[1, 4, 7, 10]";"[0.00043900654120812517, 0.0002917468635091372, 0.0002540385953204711, 0.00023712716901571316]";"[421.27334045917877, 832.7594795710055, 1133.1951282387656, 1381.9835404438268]";"[0.7259177356322163, 0.45070562925977575, 0.280738325087483, 0.1621773278916291]";"[4.8332086668986, 5.5021654592645115, 5.800133603939644, 5.973142101282633]";"[0.00017873657296693424, 0.00010494532121994399, 8.18411150659154e-05, 7.058235805393025e-05]";"[11.85748085757512, 12.408175154119345, 12.611403077942215, 12.711885412209208]";"[-0.16327023842981905, -0.06270403002428071, -0.032419546995309724, -0.022591200686025437]";"[0.927924666541666, 0.7157354668772112, 0.5253047540128956, 0.4429735943799348]";"[0.11475331492169283, 0.07217056779336795, 0.05835843357120204, 0.05177190183576551]";"[7.453141129977987, 7.332938198355082, 7.249467554801863, 7.193700889767769]";"[316.70203694637934, 319.98074617142925, 321.2379170643857, 321.1483545498292]";"[2816.07546432247, 2294.8892893381103, 2062.666798395078, 1922.4096617305981]";"[809.3372011954117, 781.9121922272775, 798.9654816584597, 826.0983005436084]";699.917402304;"H2B TSA-50um 20181107_R04.czi";0.844196280166398;0.921927842361802;1.2487799656407
"20181107_R04-Scene-08-P61-B04_seg_0_cid_1";"20181107_R04.czi";7;1;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";951.35011191273;7;7;43;53.9629502529282;6.15370623574466;1132;655.71117200849;701;739;173.216992202264;221810041;749.068810018168;745.855069227334;92472;742.355167105329;750.212806026365;60411;587.713926537486;631.642806012885;85513;52;0;62.9532745644064;45.3742823864678;24.249898011671;10.7822064488082;9.84461586601049;14.1212917312273;8.40712815947476;0.917355914581821;127.080861216754;0.995821603006055;0.0482961140046441;0.0775036796449194;137.201436127877;94.0321651261562;0.067107131950695;-0.962627911349831;-0.262381663100936;452.226131132184;54.4932483116562;0.0619351905446642;0.266486378005165;-0.961846683473975;927.563858855222;0.952866081700849;0.988999943739012;38302;"[1, 4, 7, 10]";"[0.0003442520549799792, 0.00020793267870577043, 0.00018313962830205675, 0.00017284276087863439]";"[354.4085055376953, 951.9439638097678, 1366.4323533394452, 1641.4579234158798]";"[0.8023517545562358, 0.4514808096394587, 0.23881584999628747, 0.12493734749273414]";"[4.91313444739148, 5.790123905296729, 6.092356372277251, 6.239179225231779]";"[0.0001670533126016915, 8.101494002856787e-05, 6.193228496976999e-05, 5.4023995032971316e-05]";"[12.229997880207659, 12.944924205277289, 13.122984436607489, 13.199036366363014]";"[-0.18033543475501426, -0.053436155354807585, -0.026649110003828986, -0.020914012453155686]";"[0.9477557835309018, 0.6819145719465519, 0.502533118936526, 0.4654142096919304]";"[0.10831359861020119, 0.05908870902817631, 0.048045969138634695, 0.04336063506377952]";"[7.6945187643982065, 7.511154000361878, 7.402908317329227, 7.352300147294326]";"[271.2742045683864, 275.47928804919934, 276.7617775873824, 276.3808157479123]";"[3366.313024450371, 2602.014394325869, 2263.052504056478, 2114.8415815957114]";"[930.1803824970126, 888.4895895339105, 907.3712143489795, 939.0748762528946]";426.127817088;"H2B TSA-50um 20181107_R04.czi";0.791688335421929;0.841951511543095;1.45086762666965
"20181107_R04-Scene-08-P61-B04_seg_0_cid_2";"20181107_R04.czi";7;2;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";902.680489449074;8;8;34.875;29.4042407655767;5.93904796210946;1038;670.468942543929;705;732;147.955335096473;452463284;729.217694390421;727.043576428088;262230;721.806969932341;723.219696969697;106859;618.144997017114;660.895410082769;139127;95;0;60.7963239020458;74.9264987863898;51.5126710390222;12.9530855409437;15.7811614066271;14.6532912004747;11.7749603856584;0.842064611977817;153.145221028244;-0.11383134385775;0.960850738134428;0.252603016969438;223.204138754811;137.753096899209;0.704692326968807;0.257313325525772;-0.661209933998391;878.580262735356;70.6462398136636;-0.70032217547842;0.102740992468404;-0.706394464162752;1245.26709339101;0.967190840288657;0.983805017676422;66150;"[1, 4, 7, 10]";"[0.00044172660627022405, 0.0002972758103102347, 0.0002681819986074914, 0.00025680685550065593]";"[392.6213931063195, 904.4484670609725, 1157.6080891786116, 1321.3833703493215]";"[0.7739764684643785, 0.44377129522508063, 0.2965932142031932, 0.21695867759332932]";"[4.795659128865605, 5.501251047930598, 5.732662192667389, 5.8529756438864]";"[0.00018762591175833983, 0.00010854260520652425, 8.944113214236657e-05, 8.06802386008151e-05]";"[11.93807266748714, 12.5093839490928, 12.660100092532096, 12.726861397303015]";"[-0.1737423474484536, -0.0637625575190181, -0.0356587435500993, -0.024563804437518315]";"[0.9373523316140726, 0.7332301828225813, 0.5902431932362499, 0.5078780243031328]";"[0.1197243813327169, 0.07586728723185056, 0.06451095688455935, 0.05950186874603818]";"[7.512693291238852, 7.3656714468702615, 7.295074273156937, 7.257218824670291]";"[319.68703778318417, 322.97921523582914, 323.84226938060607, 323.90277525270244]";"[3182.6319426722207, 2390.2763581866448, 2147.6020382632078, 2051.349768325187]";"[893.8133339446335, 823.6812063119071, 826.3025318604576, 843.1832846686264]";850.111604352;"H2B TSA-50um 20181107_R04.czi";0.856385464212207;0.913823853044838;1.34634198867449
"20181107_R04-Scene-08-P61-B04_seg_0_cid_3";"20181107_R04.czi";7;3;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";1021.34719470762;12;12;63.5833333333333;47.9851684261803;6.18832839466267;1233;743.162364745509;777;799;168.206893352278;888949269;808.683259414292;806.165804257836;565709;808.221382263438;807.137127371274;166278;646.644735593349;650.286750483559;210736;87;0;93.4825881918221;71.6626418797981;37.5831482288067;15.5090177362271;10.0605039691107;18.8389672283709;12.5766444852688;0.830918045754153;190.495620955854;0.998151108628329;-0.0456240168808182;0.0401598484521129;382.858620468843;146.956998954101;-0.0531014127496351;-0.97605320123027;0.210951151530717;1018.17195341446;93.7552803638855;-0.0295737097441418;0.212693670455426;0.976671284639908;2002.35318775023;0.926609314344062;0.981550253537928;98248;"[1, 4, 7, 10]";"[0.0003633194595439314, 0.00022846155496388605, 0.00020371738410684278, 0.00019278993359779842]";"[282.4506542063557, 754.0829923317516, 1030.8474607992603, 1201.3982002548296]";"[0.8249115757543831, 0.50635017700254, 0.32542912924946504, 0.22236502144417558]";"[4.788440318699021, 5.610035469473993, 5.869404381054088, 5.997311656136474]";"[0.00018036014117222036, 9.45632002157009e-05, 7.585339370040005e-05, 6.751176801696368e-05]";"[12.185098072698398, 12.888902622472987, 13.053198789732752, 13.118567915574136]";"[-0.1796860568837356, -0.056810618426759454, -0.027921373164419002, -0.017537645594272035]";"[0.9461490212683111, 0.7113238958384246, 0.5364768106835395, 0.43732086609365073]";"[0.11426248862234674, 0.06741269921143728, 0.05667793904689423, 0.0515080388599649]";"[7.665466521695882, 7.5021101185864785, 7.4116455996033235, 7.360157371728946]";"[285.1668895474139, 288.33943893629436, 289.3837109058976, 289.4405170081618]";"[3017.976801917473, 2338.1972080879473, 2046.2795660598886, 1899.0966277076793]";"[825.1068640309562, 773.0700501049228, 769.2817567147831, 775.1237069906291]";1506.830962752;"H2B TSA-50um 20181107_R04.czi";0.800083677299416;0.805670719920228;1.37432577745964
"20181107_R04-Scene-08-P61-B04_seg_0_cid_4";"20181107_R04.czi";7;4;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";1685.55238823804;3;3;274.666666666667;164.763129640369;7.31086521850347;2444;868.98333512141;724;644;484.331481966116;121496905;1248.44385264092;1176.32857142857;9012;1277.38537996319;1298.94931773879;19015;738.325243327538;825.531843575419;55789;66;0;50.4678181883203;32.2237313592962;40.2782462539785;8.07685926768373;7.89830070428963;7.70987677694539;6.51783924662048;0.691249015391101;89.0378337952274;0.98384859323059;-0.178955128400366;-0.0041240292673484;170.416994000708;71.651948356395;0.0677272777472288;0.350823068862319;0.9339893951234;234.187058576259;64.1738473796123;-0.165695387525239;-0.919183461760074;0.357276926458493;413.842982721857;0.685899759790664;0.911278123012733;28148;"[1, 4, 7, 10]";"[0.0005513662053701859, 0.000257788931565709, 0.00017430819362841286, 0.00013762094204395012]";"[228.3530799065849, 1480.0127725243144, 2873.578246748189, 4061.4822510725426]";"[0.9547557053120331, 0.7286864947075119, 0.48687969961713046, 0.25584974632273616]";"[4.689145604004043, 6.039899647048822, 6.578924130866832, 6.87943966723263]";"[0.00022470737380444897, 8.253626238388861e-05, 4.845719908755101e-05, 3.29209319364723e-05]";"[12.391117477965635, 13.577542867863725, 13.941557464485241, 14.055188301748863]";"[-0.2921724279717233, -0.13936142978508909, -0.09143681812385392, -0.07080903429648636]";"[0.9912846693218879, 0.9255458964595262, 0.8482199190589894, 0.7940210835630752]";"[0.17654401463674438, 0.08938024427022664, 0.06042262448225323, 0.04493822614834245]";"[8.235078906035481, 8.266635042369476, 8.26237140134301, 8.194416653130926]";"[181.45000729090816, 188.6166832116777, 189.97608151513805, 188.40349512119204]";"[9867.798901342765, 9382.223740408126, 8312.60784195544, 6899.139104881227]";"[2524.037995312337, 2715.559128233112, 2796.54652217591, 2740.1553389884407]";176.12663328;"H2B TSA-50um 20181107_R04.czi";0.577997255103088;0.635538147872084;1.93968321383579
"20181107_R04-Scene-09-P55-B04_seg_0_cid_1";"20181107_R04.czi";8;1;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";497.819672131148;1;1;488;0;4.96145953970622;588;430.808487867059;460;464;99.2415048654647;269696022;469.986748829184;470.729871217674;202850;469.589863220915;474.354838709677;109739;405.694355266464;453.420012746973;143284;58;0;79.0794986765662;72.6823934583873;24.8588518313225;14.128014023567;5.04255016800696;17.6642279864701;14.7683193504962;0.888305287394571;159.178272873688;0.889786655275635;-0.439961707211639;0.121298822256514;163.460215346163;128.674533873104;-0.439937951351241;-0.897577915570768;-0.0284338608090556;865.76736761011;57.9560631457586;-0.121384953986361;0.0280638854589859;0.992208703488673;1399.25743671448;0.98201481906179;0.9931531910976;59710;"[1, 4, 7, 10]";"[0.0008541237200070629, 0.0006606085353268794, 0.0006141060200744963, 0.0005920374507242269]";"[554.709095625682, 1071.9165422182211, 1306.3041662126443, 1487.6173730271487]";"[0.6556578014640077, 0.31727508351652867, 0.20391309325270646, 0.13796705153182545]";"[4.687782470823014, 5.191997373037015, 5.394666736573361, 5.5184674765878645]";"[0.0002082168664416753, 0.00014531652607836532, 0.00012553648717448807, 0.00011483455375424247]";"[11.066614209874919, 11.411721327957483, 11.531574508564843, 11.596500718516838]";"[-0.1327835161733188, -0.04842307772111514, -0.028654814954652594, -0.02222370347163135]";"[0.870803022536444, 0.6172978760975566, 0.4658555158849374, 0.4126413764104152]";"[0.13348714814447354, 0.09782180064929534, 0.08642473736110325, 0.08013330855846355]";"[6.872500117918585, 6.758943217200545, 6.702588308177085, 6.6740480038113565]";"[366.99070190259073, 369.5428612984889, 369.88255782568075, 369.33534025998256]";"[2963.0175199639857, 2244.3189474074707, 2065.0300984894184, 1997.5483696343233]";"[879.4316538974151, 829.0588724064236, 842.8335661755191, 871.2914356653671]";788.608685376;"H2B TSA-50um 20181107_R04.czi";0.863933374719394;0.955866738874951;1.15554750231562
"20181107_R04-Scene-10-P60-B04_seg_0_cid_1";"20181107_R04.czi";9;1;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";2522.07692307692;1;1;260;0;6.82238686320869;2776;682.65346889332;524;466;483.054453483394;144829712;1080.41074092491;1653.15181518152;26143;907.896102778813;1066.52345679012;34871;540.346377090669;521.463815789474;72704;84;0;46.0374816763058;41.4994037434541;43.1473578529108;8.837173308114;11.8932501134183;10.4435331099541;9.11423376752761;0.698400886625167;95.5117479296589;-0.591171725330521;-0.378788970411229;-0.712063836368999;243.865297022415;88.860417422087;-0.603073505326632;-0.378627060398299;0.702099634173948;332.487177650926;77.1010077903167;0.535554234735179;-0.844488285903922;0.00460397961248003;421.129874502396;0.679735043861201;0.815275093649031;36890;"[1, 4, 7, 10]";"[0.0033429645441382778, 0.0019932160923781823, 0.001412751438645928, 0.0010683447390731462]";"[100.16716041332589, 723.8319069758423, 1540.1638135597407, 2328.509774712259]";"[0.9751311893748504, 0.8366979848086677, 0.6748413606259993, 0.5204327596527976]";"[3.837435822031469, 5.023997012259694, 5.5938755515778915, 5.9657873374196315]";"[0.0004656863664305814, 0.00024152935731409488, 0.00016104127081644477, 0.00011674393198240083]";"[10.435108033972963, 11.496710136542525, 11.994917879634537, 12.321720149836654]";"[-0.3614870497103269, -0.21332942304533095, -0.15382825052060584, -0.11606175099144084]";"[0.9941453336571002, 0.9649807047022798, 0.9241554341623412, 0.8730331474176218]";"[0.3176372636263425, 0.20724855833833036, 0.15524449977673577, 0.1234223170359486]";"[7.375683910218263, 7.478884520938232, 7.559829100063824, 7.609119715518132]";"[125.08489945726433, 130.21038880040155, 132.87702868887342, 133.96468106937039]";"[7946.565922828474, 8080.531651089258, 7866.468050048671, 7331.076958016694]";"[2011.6832708104507, 2201.090889516274, 2351.6579659021018, 2414.8966831822363]";267.256718784;"H2B TSA-50um 20181107_R04.czi";0.595163230062142;0.488937971752543;3.69452004274669
"20181107_R04-Scene-10-P60-B04_seg_0_cid_2";"20181107_R04.czi";9;2;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";628.063112745098;2;2;41;7;5.45187166385037;731;497.610304405181;526;536;109.122412736962;199171510;543.837324870817;547.578477243726;131403;537.719638183571;537.963230466185;65337;473.116239971057;513.639356814701;93978;68;0;67.6468884913655;58.3868549128558;32.0514645626799;12.5555989447799;12.2145625450408;12.7763310542262;10.4537340107485;0.845331846350597;136.198385649888;-0.795008247642883;0.590279170008135;0.139758318658674;186.787478964343;92.4581570930766;0.543818288012818;0.795627449415206;-0.26690566003714;396.865228505474;65.9697005170687;0.268744406086154;0.136189071483584;0.953534992019611;1169.134467868;0.882316154201218;0.987154977972288;46498;"[1, 4, 7, 10]";"[0.0005835978774392348, 0.0004047838365071495, 0.000368846737689343, 0.0003499870856874659]";"[498.53925495609656, 1071.5282791970517, 1340.6793108606669, 1526.718283068089]";"[0.7095541900065899, 0.3416810292753165, 0.1978583613112686, 0.12304362924148902]";"[4.812484705977432, 5.516251622907155, 5.751119903780396, 5.877769336376817]";"[0.0001901300083951654, 0.0001105831813460517, 9.073922937051203e-05, 8.138824004568893e-05]";"[11.584659097298719, 12.106005474422046, 12.243722959076676, 12.316800672950226]";"[-0.15403669698233444, -0.04683337445016093, -0.02362573989038884, -0.016519909400785706]";"[0.9121318437224468, 0.644096316071265, 0.4815211795584923, 0.4160384145319048]";"[0.12338759287590119, 0.07816593863328403, 0.0661787354475012, 0.06082428818391983]";"[7.259312017306848, 7.095875241657722, 7.023198857001088, 6.998430822499803]";"[341.97485552016144, 345.2293451936596, 345.87065249793454, 345.5994949494648]";"[3098.980308623924, 2250.892254685231, 2027.6941010671121, 1958.273869837725]";"[899.379890895005, 830.6051334705696, 842.093352981943, 871.2480382264534]";504.207286272;"H2B TSA-50um 20181107_R04.czi";0.879856725280211;0.954785248741991;1.26215857506378
"20181107_R04-Scene-10-P60-B04_seg_0_cid_3";"20181107_R04.czi";9;3;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";573.968533531248;2;2;284.5;168.5;5.16787623383636;666;497.280587573299;521;524;96.879773840497;209889704;531.553956249019;536.453752923666;172019;528.667996384829;535.580121703854;64174;471.906572764424;515.958441558442;84911;68;0;50.4401232008529;54.7347248711722;35.2802653556832;6.13616129026746;4.57747854710103;5.75414604938208;7.42888129033407;0.990223323072802;113.886118893027;0.388596874140683;-0.919301489671727;0.0622674914817833;268.756277714231;98.0374536608635;-0.900978879198346;-0.364960981429429;0.234607206352577;459.663186352717;76.4164650986651;0.192949549485305;0.147269321725239;0.970093922376594;685.245559812275;0.811263375831473;0.919878123009283;41078;"[1, 4, 7, 10]";"[0.0005001791346462381, 0.0003878073535613863, 0.00036622875401494826, 0.00035511005245986307]";"[526.2406383414163, 967.7342667300616, 1165.0292182203318, 1285.6925861453665]";"[0.6442091479406904, 0.3183572845884614, 0.19302351258877204, 0.1322831729019628]";"[4.93775158549053, 5.44838798940191, 5.618493869551562, 5.7108819778452125]";"[0.0001654839517961969, 0.00011046973492941678, 9.675180448687903e-05, 8.9834645481203e-05]";"[11.69856096285223, 12.04319353010947, 12.129883123270389, 12.173441304167026]";"[-0.11214445748825783, -0.036278355791443964, -0.02005607570125329, -0.014840553446266974]";"[0.8455490929504506, 0.5822326750699109, 0.4473259965854569, 0.39370205979000417]";"[0.10541525374284771, 0.07461156514949709, 0.06672796557909191, 0.0628267860323434]";"[7.121664869448041, 6.97389457771964, 6.909571099398903, 6.881158576309087]";"[358.8612847849148, 361.45113144762865, 362.123418059799, 362.12365527732004]";"[2584.569994704202, 1936.1520923190994, 1749.8732488652245, 1687.0655817203638]";"[777.7026582614051, 725.9715897622896, 728.7256167713889, 743.1895419664327]";531.6929424;"H2B TSA-50um 20181107_R04.czi";0.89263313836178;0.96336368854955;1.15421463832357
"20181107_R04-Scene-11-P58-B04_seg_0_cid_1";"20181107_R04.czi";10;1;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";536.028779414254;3;3;74.6666666666667;75.8346153737783;5.27524871541665;645;451.191363325633;484;491;110.383245659032;504912463;505.340575024208;507.27416635444;298457;496.930492938391;494.925495662949;207389;422.778268063982;416.068178111238;279202;63;0;96.7281998811508;103.928797701653;32.7716808228298;24.2737102647602;31.3092097232686;26.5928185922095;29.4615960364644;0.676221735163934;235.133016268416;0.434071898692331;0.900878096096972;-0.000492684817857816;185.917111000074;183.587236359019;0.899522616454936;-0.433388664674573;0.0550756553992391;1530.74100386204;65.0791174361101;-0.0494029275620427;0.0243499754473194;0.998482062655116;3540.06153018953;0.992596861901761;0.998619975236735;115552;"[1, 4, 7, 10]";"[0.0006747737895527087, 0.0004859574600290251, 0.0004373412516931943, 0.0004124009553490006]";"[584.6873238509845, 1361.3231498269092, 1735.50684373881, 2015.4995748648228]";"[0.7366341253262558, 0.3598969432051682, 0.22532075610388363, 0.15084285096020347]";"[4.759187428802473, 5.39147462044142, 5.64593342375865, 5.804906945911439]";"[0.0002024720875229583, 0.00013116673286383185, 0.00010812274661739992, 9.572167498192867e-05]";"[11.399197450011652, 11.88150936531615, 12.052823579794588, 12.148041655698377]";"[-0.1746496656797279, -0.06845675780315268, -0.03811940816465591, -0.02547623501030949]";"[0.9295880732191395, 0.7260050965796275, 0.5671874502308104, 0.4730973645628204]";"[0.13385874916534762, 0.09289241138297892, 0.07927046369130049, 0.07194264008276287]";"[7.242752259858603, 7.157489320235427, 7.110609522060473, 7.093649831814919]";"[355.7975691448207, 359.5782856458276, 360.3621859076676, 360.0343041279193]";"[4204.432845327764, 3114.1701459362735, 2832.5849851221374, 2740.9988591792408]";"[1197.2800422946843, 1118.8733239407932, 1142.0229572152407, 1189.1246085110151]";1409.69960928;"H2B TSA-50um 20181107_R04.czi";0.850779483392254;0.840668306153672;1.18802978732417
"20181107_R04-Scene-11-P58-B04_seg_0_cid_2";"20181107_R04.czi";10;2;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";714.285456994172;4;4;75;16.6883192682786;5.74279471380888;832;549.219989150511;583;601;132.106933705106;505204950;620.943074976375;624.887672200636;312165;604.156066326105;607.263410728583;156017;491.89436472572;524.089643652561;205793;79;0;110.045873334935;75.2516787899015;41.2208784172357;23.4491462135589;32.5187246017526;29.2503201442077;17.0028946892464;0.721632018157846;215.302833623222;0.991935884658293;-0.126720291170648;-0.00227344073960132;293.529157234126;139.12709732065;-0.126457617586169;-0.988363044111974;-0.084539718405865;920.356482328037;81.8988466882185;-0.00846591292187532;-0.084145474265338;0.99641751664604;3293.51567234005;0.947778322779325;0.99602059621931;95018;"[1, 4, 7, 10]";"[0.0004184573856079124, 0.00026705360254276244, 0.0002328331887243035, 0.00021647700240700477]";"[444.98686406568925, 1095.3222157349826, 1492.4706887879006, 1784.2015440504385]";"[0.790709371770865, 0.45215940110925307, 0.27376335950143016, 0.16818924363904258]";"[4.823946332429207, 5.624577388342848, 5.927128779156788, 6.086843702387388]";"[0.00018499151358474975, 9.981318942467591e-05, 7.727405120990153e-05, 6.712657919006977e-05]";"[11.932479713441625, 12.579565180328226, 12.789152210103897, 12.890880439837447]";"[-0.18786495732891922, -0.0634840823170158, -0.028399571590588583, -0.016709095467033662]";"[0.9491512058094325, 0.7296916062664794, 0.5184683749805911, 0.40359393834941903]";"[0.11959968123526767, 0.07118218237727547, 0.058275673905272815, 0.05225730709359455]";"[7.560898955656722, 7.4215675970060735, 7.339846260311292, 7.302746582322205]";"[332.1387430203686, 336.66916375119047, 338.10930412353224, 338.0678427660656]";"[3992.219671816779, 2990.3592653643627, 2653.026985466864, 2510.64691743811]";"[1109.3016339706187, 1021.4203702748371, 1036.3744185636913, 1073.712115372136]";1158.757420608;"H2B TSA-50um 20181107_R04.czi";0.814184268175848;0.863035108642177;1.30054526620375
