"cell_id","czi","series_id","cell_seg_id","condition","cell_id.1","dna_bright_spots_intensity_mean","dna_bright_spots_number","dna_bright_spots_width","dna_intensity_entropy","dna_intensity_max","dna_intensity_mean","dna_intensity_median","dna_intensity_mode","dna_intensity_std","dna_intensity_sum","dna_io_intensity_inner_mean","dna_io_intensity_inner_std","dna_io_intensity_outer_mean","dna_io_intensity_outer_std","dna_io_intensity_volume_inner","dna_io_intensity_volume_outer","dna_position_highest_z","dna_position_lowest_z","dna_position_x_centroid","dna_position_y_centroid","dna_position_z_centroid","dna_shape_1st_axis_length","dna_shape_1st_axis_x","dna_shape_1st_axis_y","dna_shape_1st_axis_z","dna_shape_1st_eigenvalue","dna_shape_2nd_axis_length","dna_shape_2nd_axis_x","dna_shape_2nd_axis_y","dna_shape_2nd_axis_z","dna_shape_2nd_eigenvalue","dna_shape_3rd_axis_length","dna_shape_3rd_axis_x","dna_shape_3rd_axis_y","dna_shape_3rd_axis_z","dna_shape_3rd_eigenvalue","dna_shape_equator_eccentricity","dna_shape_meridional_eccentricity","dna_shape_sphericity","dna_surface_area","dna_texture_haralick_ang2nd_moment","dna_texture_haralick_contrast","dna_texture_haralick_corr","dna_texture_haralick_diff_entropy","dna_texture_haralick_diff_var","dna_texture_haralick_entropy","dna_texture_haralick_info_corr1","dna_texture_haralick_info_corr2","dna_texture_haralick_inv_diff_moment","dna_texture_haralick_sum_avg","dna_texture_haralick_sum_entropy","dna_texture_haralick_sum_var","dna_texture_haralick_variance","dna_volume","outlier","dna_io_intensity_ratio"
"20181005_R02_001-Scene-03-P88-A02_seg_0_cid_63","20181005_R02_001.czi",2,63,"Control","20181005_R02_001-Scene-03-P88-A02_seg_0_cid_63",1922.13533834586,19,5.55081710715073,6.80656873299974,2541,1175.69397408056,1203,1190,274.599540999823,839151574,1250.31487902949,172.308863019705,846.182009257152,379.611983491098,581960,131790,84,0,61.791338704028,57.375477408056,36.7094290718039,139.930694383073,0.883133882790136,0.416858276093477,-0.215182998214063,371.760718188226,110.447318154919,0.442215806115724,-0.892847864784512,0.0852518103688027,631.778705509168,92.8366818957326,0.156587757789168,0.170446085323519,0.972845520166716,1040.6410737594,0.808544508170862,0.934011852119228,1.23310309774204,38530,0.000468205975740271,165.77770999008,0.848739152375902,4.51637622154567,0.000216672420970631,11.769563792618,-0.192282514337487,0.951170239055019,0.132996531845487,203.449842951228,7.48537801370017,2051.67421060023,554.362980147578,713750,FALSE,1.47759567723156
"20181005_R02_001-Scene-03-P88-A02_seg_0_cid_89","20181005_R02_001.czi",2,89,"Control","20181005_R02_001-Scene-03-P88-A02_seg_0_cid_89",2136.1978021978,13,5.47758780249022,6.90766310751661,2572,1210.31430210342,1245,1258,301.024620947073,816554278,1299.91108018592,188.628113201639,854.552487327596,388.204416114646,538935,135728,84,0,66.1121404315933,61.1259043403892,41.4940392462607,136.035559503755,0.94074165033459,0.126704446660082,-0.31456498616711,307.382451040898,119.738553706597,-0.0798548811989517,0.984262768224495,0.15763883098956,728.757596298209,81.4750244642919,-0.329588144924014,0.123177864422209,-0.936054949477824,945.745401786244,0.906693688825447,0.945708494238946,1.14740372348569,39822,0.000410358633441009,189.159044651769,0.855610929234078,4.61367893446368,0.000202630938538838,11.9658377719475,-0.194210113586536,0.954298951846335,0.126206708934437,214.214157533508,7.59985852640096,2468.82073968821,664.494946084996,674663,FALSE,1.5211600217221
"20181005_R02_001-Scene-03-P88-A02_seg_0_cid_72","20181005_R02_001.czi",2,72,"Control","20181005_R02_001-Scene-03-P88-A02_seg_0_cid_72",1746.42857142857,11,5.41879735887442,6.67691949256978,2162,1094.46443427446,1124,1120,252.479484421745,782496103,1165.2709017639,150.048732061513,783.364143185847,355.093219570132,582403,132555,87,0,60.0418402199849,65.6262549688233,41.0130217439346,132.542798720659,0.364409092153242,-0.929676872143615,-0.0539159248952933,324.246948818247,127.839104584914,-0.844256229048106,-0.354249819778654,0.402167234990946,833.901706920294,82.2646607282879,-0.392985283782385,-0.101034541559089,-0.913977345530196,876.335899279388,0.921309039859638,0.929030542383752,1.21042297907128,39298,0.00044753134887821,206.653543757193,0.835479484231598,4.60717957640319,0.00020536663278953,11.8853279372118,-0.188952980022248,0.949419402903352,0.127262564867507,232.247295176428,7.53744171690535,2345.71454468574,638.092022110734,714958,FALSE,1.48752136780844
"20181005_R02_001-Scene-03-P88-A02_seg_0_cid_94","20181005_R02_001.czi",2,94,"Control","20181005_R02_001-Scene-03-P88-A02_seg_0_cid_94",1765.8961038961,11,5.63560687179218,6.59489302172229,2237,1054.40893531769,1085,1082,243.423910023058,552615723,1124.21816310904,138.300074352786,791.932147819848,350.594931014949,413993,110107,87,0,58.8527380270941,49.036054188132,43.629223430643,126.041776441041,-0.81318301517907,-0.360762797739407,0.456709522116095,313.044761477699,104.294462941447,-0.452231095706869,0.885622450689133,-0.105640479510171,542.820954923602,83.0056571941429,0.366361051286897,0.292443291259365,0.883321290073634,764.787622481102,0.816956110719731,0.912389781034577,1.18310613330853,32417,0.000543588674188158,190.864934384879,0.812570136867452,4.54833282816615,0.00021599600917864,11.6257774043334,-0.178083214843439,0.937493991858103,0.13344418813535,212.436575402484,7.35181281286126,1877.02431805052,516.972313108849,524100,FALSE,1.41958899661285
"20181005_R02_001-Scene-03-P88-A02_seg_0_cid_68","20181005_R02_001.czi",2,68,"Control","20181005_R02_001-Scene-03-P88-A02_seg_0_cid_68",1937.21904761905,15,5.89213493653226,6.86745324213848,2394,1211.12134131483,1243,1238,294.687812266,571558439,1302.22729309039,176.877629711168,887.264004169401,387.21563045678,368313,103612,84,0,58.9603814165386,41.8679239285904,35.9965036817291,125.644958450811,0.942076338282385,0.0627933404756776,-0.329468009433933,308.192685116804,94.1631244954445,-0.135676532213345,0.969705041877799,-0.203135448317957,416.56331343896,98.5029840690306,0.306731236516618,0.236070176321961,0.922055757748036,855.329185035003,0.672776302640389,0.932828547453533,1.17494741497624,30353,0.00040215965833775,211.363486210813,0.849136851918684,4.61876483013392,0.000204668314434251,12.0017037614885,-0.20135851776144,0.959440919710838,0.127209320637082,233.633224719382,7.65414778955801,2634.25817238225,711.405414648265,471925,FALSE,1.46768863266289
"20181005_R02_001-Scene-03-P88-A02_seg_0_cid_74","20181005_R02_001.czi",2,74,"Control","20181005_R02_001-Scene-03-P88-A02_seg_0_cid_74",1987.85714285714,6,6.18800295922477,6.8441717838097,2438,1270.04687978849,1306,1330,291.938647516346,555322918,1354.63770690538,173.803940855415,950.924413591364,404.92078007511,345629,91617,87,0,53.4785521194019,38.8622994835859,42.2774410743609,111.175138877206,0.969028612011568,-0.209860798847721,-0.130161415980043,318.328214091009,91.1632561516318,0.102238935459782,-0.138850885439426,0.985021640213421,419.166733195791,79.2270382681045,-0.224790456156359,-0.967821717425107,-0.113094536125015,661.159359050957,0.650587846746666,0.876462723061802,1.26576157236087,26723,0.000389634513188186,201.639996242519,0.847617366701535,4.62477937028066,0.00020063160382466,12.0275022977168,-0.192761138308943,0.953862352991159,0.123788141454164,232.768413075551,7.62806286788578,2472.56831188737,668.552077032471,437246,FALSE,1.42454824751981
"20181005_R02_001-Scene-03-P88-A02_seg_0_cid_91","20181005_R02_001.czi",2,91,"Control","20181005_R02_001-Scene-03-P88-A02_seg_0_cid_91",1474.17006802721,21,5.84432916821255,6.50860809429776,2010,934.538854128908,957,960,213.134824796355,711569098,989.558831722945,130.051452978535,705.702944066131,314.737920367513,613827,147585,87,0,63.7571393673859,66.9331058612157,45.1575914222523,129.314457872536,0.233200232519286,0.95376654742312,-0.189597005697696,387.303435353954,124.72151208769,0.924376927524738,-0.277954160149733,-0.26128295144418,820.151412202521,95.1313752808588,-0.301902214985047,-0.114327852564618,-0.946458765459481,896.657991691177,0.88147319175986,0.901901818320111,1.15572812513743,42994,0.000524366624739087,177.313515227034,0.823705372216773,4.5102995503036,0.000220618725490613,11.6794821665533,-0.181858757236532,0.941231955814658,0.135428693215333,202.822219462797,7.38984901951069,1859.20562699106,509.129785554524,761412,FALSE,1.40223140634966
"20181005_R02_001-Scene-03-P88-A02_seg_0_cid_78","20181005_R02_001.czi",2,78,"Control","20181005_R02_001-Scene-03-P88-A02_seg_0_cid_78",1868.78571428571,10,5.39355761508084,6.65931371988877,2359,1037.01894745926,1068,1070,250.041567842508,552786061,1106.46894115558,146.861398858822,788.270086983428,360.622655390703,416709,116344,82,0,62.9660596601088,60.8133487664454,39.1656589494853,161.417429357975,-0.745988587512059,-0.61603113601821,0.252995388807535,238.396372925696,92.9856295317675,-0.348682905751961,0.684965234884715,0.639720922149414,395.68322568617,71.0342110919795,-0.567381052325623,0.389009339804896,-0.725775774607025,1471.85649875453,0.798124167839015,0.986795707549989,1.13800107496499,34100,0.000658608959367811,187.439415111626,0.814844606614213,4.43947726733953,0.000242550175892482,11.4344529029428,-0.193329033040201,0.947934030503175,0.150740635648412,212.281021936206,7.30512060574741,1872.13825436467,514.894417369074,533053,FALSE,1.40366729554567
"20181005_R02_001-Scene-03-P88-A02_seg_0_cid_77","20181005_R02_001.czi",2,77,"Control","20181005_R02_001-Scene-03-P88-A02_seg_0_cid_77",1701.66666666667,9,5.74997830544935,6.61572324298086,2301,1040.71673551421,1066,1037,238.283627582564,542673416,1111.71024303549,138.989600738598,763.112426314104,326.327515841624,415248,106194,84,0,59.2867893265215,47.7492434441414,40.029612114099,122.983754510336,0.946404899115875,0.0743608061975641,-0.314305961494718,315.760558511321,102.71949655136,0.204770577860346,-0.890702566627983,0.405854590025865,512.776451272629,80.2015334770752,-0.249773452096516,-0.448463385689368,-0.858192177967044,777.410611256284,0.787913450421577,0.913797709816988,1.22277338673463,31255,0.000577092616070742,161.554978338339,0.828947063589209,4.4498284498592,0.000230585716860523,11.5210198577386,-0.187927052325049,0.945350908808708,0.140842290856896,200.131611521148,7.33135845872862,1754.06276818783,478.904436631545,521442,FALSE,1.45681056250799
"20181005_R02_001-Scene-03-P88-A02_seg_0_cid_76","20181005_R02_001.czi",2,76,"Control","20181005_R02_001-Scene-03-P88-A02_seg_0_cid_76",1739.17142857143,15,5.63881439456001,6.58280187284801,2309,1089.78594586457,1121,1135,239.094346607,608068954,1153.81005786064,138.722070946128,820.131767233327,356.241423009675,450911,107060,87,0,56.1738871733477,49.9253348292295,41.9033372702166,118.167828011212,0.739289331747347,0.43333017930192,-0.515437910587422,348.182010974496,110.097005529832,0.604100921891139,-0.764969763283294,0.223345779974857,603.884368451762,88.2553674711285,0.297511949566465,0.476493669389706,0.827309145904174,692.31028713446,0.817047287512356,0.864328492102132,1.29610293811374,30904,0.000574043725534618,165.688223628745,0.820101905220285,4.4933836798617,0.00022177395621768,11.5621282027441,-0.175149525740963,0.934496889718764,0.135566114983005,205.146555072444,7.29875266313919,1699.18099321506,466.217304210952,557971,FALSE,1.40685936572481
"20181005_R02_001-Scene-03-P88-A02_seg_0_cid_67","20181005_R02_001.czi",2,67,"Control","20181005_R02_001-Scene-03-P88-A02_seg_0_cid_67",2131.62732919255,23,5.58459339491149,6.89871004126057,2637,1281.45619584126,1303,1291,297.636841625769,939937868,1356.34431628769,200.711484210161,950.517794212171,409.558642515348,598139,135353,95,0,63.9386060106995,55.4651788976567,45.8187710295409,139.182275836167,0.840413860307337,0.392253845175279,-0.373953826492695,449.43593860875,116.881612458731,-0.125673451029297,0.812268962603832,0.56958345841227,591.048386659399,103.741831213188,0.527172388417402,-0.431689765150512,0.73193798887241,1006.67584189553,0.64944959460409,0.894805851070188,1.26077547349066,38404,0.000424930141284523,173.185772202634,0.865155368510527,4.56201805850566,0.000209489376123892,11.9440070918198,-0.196137418347894,0.954984175760611,0.128924405276579,214.602083860395,7.59443761381513,2416.31801304436,647.375946311747,733492,FALSE,1.42695310339969
"20181005_R02_001-Scene-03-P88-A02_seg_0_cid_60","20181005_R02_001.czi",2,60,"Control","20181005_R02_001-Scene-03-P88-A02_seg_0_cid_60",1906.40178571429,16,5.72980177046935,6.72792562609471,2493,1114.74562219616,1145,1143,263.721965707203,753658335,1189.07725429302,160.508611376125,798.544043021114,363.766074880631,547400,128681,79,0,68.540547656272,51.2567621335313,35.0838819608893,146.611158185511,0.969212674571013,0.102377366827691,-0.223932280416051,313.799384458089,107.399427650603,-0.146917049386581,0.97027886858125,-0.192287019281674,602.746496663269,81.1354111517768,0.197590920971702,0.219266486144413,0.955447557955661,1158.17846631483,0.853791033274781,0.962595627282385,1.23678243223086,36998,0.000530147178522999,153.955759984725,0.844172476805136,4.45706501852138,0.00022748452670705,11.6132347055665,-0.191326426081766,0.948349602680643,0.138988223874705,194.772711524839,7.39298264830899,1848.80959926086,500.691339811396,676081,FALSE,1.48905657074895
"20181005_R02_001-Scene-03-P88-A02_seg_0_cid_61","20181005_R02_001.czi",2,61,"Control","20181005_R02_001-Scene-03-P88-A02_seg_0_cid_61",1727.54285714286,10,6.08193800949612,6.56329538919157,2212,1028.09749590695,1062,1078,237.490326034179,613509984,1095.22958684864,137.184810006267,733.971738267864,338.827858254036,485851,110892,74,0,61.4454681496054,52.1983215555105,32.5994640909068,125.913150369476,0.996882562328173,-0.0346906676002987,-0.0708640565269987,328.664047394982,109.149240332144,-0.0251997687241412,-0.991103685674785,0.130684566411286,602.44198283025,80.1782411659936,-0.0747671624596378,-0.128491407585494,-0.98888817850879,863.686267868882,0.838076305955641,0.924765949912689,1.30292593609813,32208,0.000559150682023729,164.603089907649,0.832458232671042,4.50157124525531,0.000219594895367383,11.5770450174102,-0.178070472102093,0.937883966455773,0.134542571925692,198.402724009519,7.31996837432528,1830.18533850685,498.697107103626,596743,FALSE,1.49219585679597
"20181005_R02_001-Scene-03-P88-A02_seg_0_cid_71","20181005_R02_001.czi",2,71,"Control","20181005_R02_001-Scene-03-P88-A02_seg_0_cid_71",2039.14285714286,11,5.64320695944978,6.91610171044302,2886,1195.22186282259,1233,1230,310.062494371118,689509150,1290.66515445723,191.259660746366,828.204612839013,394.250861992502,457829,119059,74,0,64.3730256132906,55.270243097447,40.3161913577679,137.028825149578,0.96748510966749,-0.252926144775821,-0.000963255171441384,251.443215491258,112.420685953161,-0.225757714510577,-0.865265957768969,0.447602811279274,611.246051608788,73.5490876820555,0.114043925356179,0.43283159267201,0.894231958428218,1045.87583440213,0.911472188817719,0.970670437479102,1.18137977089596,34698,0.000562424585582365,143.389228077047,0.8586230694463,4.41870338341223,0.000234425023470033,11.5615755101048,-0.200041951688636,0.954223176487688,0.143218599395884,185.11459726056,7.39508907102245,1912.87027185157,514.064874982154,576888,FALSE,1.55838923672852
"20181005_R02_001-Scene-03-P88-A02_seg_0_cid_73","20181005_R02_001.czi",2,73,"Control","20181005_R02_001-Scene-03-P88-A02_seg_0_cid_73",1473.14285714286,11,5.44243236243415,6.37442574582861,1912,910.934538502534,943,933,199.134929761232,538421523,966.842431616383,103.542256143835,695.455167372951,304.454073052021,469301,121764,84,0,67.5331274902084,50.9927300719887,38.9342864151997,139.042091878492,-0.927476738214709,-0.347057862765195,0.13906020265863,373.398348484387,97.6879723024474,-0.217087107437004,0.802706457089154,0.555459747895393,423.894301035516,90.8607274949481,-0.304401195554877,0.484987818032816,-0.819833354105899,1059.55612147097,0.473346954084314,0.935845647002012,1.19946421775456,34755,0.000620250838918466,176.397670640602,0.806053559754392,4.48970053717523,0.000224853465017099,11.4850646317638,-0.171774471916363,0.930675089872991,0.137934654324707,214.822838314378,7.2424155941995,1675.71267363427,463.027586068718,591065,FALSE,1.39022970419299
"20181005_R02_001-Scene-04-P89_seg_0_cid_6","20181005_R02_001.czi",3,6,"Control","20181005_R02_001-Scene-04-P89_seg_0_cid_6",1721.38571428571,10,5.65665340745774,6.69240370450682,2288,1032.93460333294,1072,1109,259.266939931122,476342957,1117.3329754721,142.736569963282,737.777751772427,344.99113816671,358612,102543,90,0,56.7146577614902,44.9220739230844,44.6346109225748,113.291399697408,0.95207087650458,0.0380648323582554,0.303499777016949,306.837273495016,101.732680870264,-0.119128989627303,-0.867736996202311,0.482535790643729,489.957170105031,85.2021771889106,0.28172562883447,-0.495563894931147,-0.821612497530614,675.606732350776,0.779619688236166,0.890917332363724,1.17585328038154,29848,0.000558497656388806,166.939973530831,0.847506785842204,4.47620988491037,0.000228382863287801,11.6215768499489,-0.196251768734073,0.952644750650411,0.140858022191682,206.831167286067,7.41250648273494,2054.23595831394,555.293982961194,461155,FALSE,1.51445739965434
"20181005_R02_001-Scene-04-P89_seg_0_cid_17","20181005_R02_001.czi",3,17,"Control","20181005_R02_001-Scene-04-P89_seg_0_cid_17",2547.89795918367,14,5.18093558833488,7.01667778924072,3250,1402.58113718793,1432,1428,340.056885111023,961762509,1497.94094105797,223.956220122137,993.936164144937,436.223201223401,555970,129739,92,0,61.0799449912426,59.0432180414724,44.7643636003028,139.403345547759,-0.745534780719611,0.664872440073443,0.0460709145573205,366.310553751086,109.031636698471,0.434003853817782,0.431870772169393,0.790650549242285,571.555460834625,87.8252552103139,0.505785078475705,0.609452438321974,-0.610531882717623,1065.13863035161,0.767623418292061,0.939003053081589,1.22285696421793,37788,0.000581257314257658,142.347794866584,0.866587151823418,4.40794660241471,0.000236680582600313,11.5655561139418,-0.202099324146042,0.955321269782651,0.144375074547218,195.217045201286,7.40746013045981,2013.51204843811,538.964960826174,685709,FALSE,1.50707962452158
"20181005_R02_001-Scene-04-P89_seg_0_cid_13","20181005_R02_001.czi",3,13,"Control","20181005_R02_001-Scene-04-P89_seg_0_cid_13",1880.53781512605,17,5.83215743330686,6.71244409661119,2583,1121.4464453046,1154,1171,256.941287802436,815003354,1191.00539650814,156.240298660871,806.167922775925,365.070821339154,595385,131358,90,0,53.5033663894939,71.4722632347336,38.3677888882315,145.904965080453,-0.245635613759213,0.963415335385308,-0.107210245767602,436.834468205477,109.232168787267,0.896955754659182,0.267835152787254,0.351759442112368,527.488509668784,102.693024723811,-0.36760511345316,0.00975820044080587,0.929930781341948,1134.89457746714,0.560520936495916,0.922953304367289,1.25484451671813,38339,0.00059277033612978,139.940164885339,0.837477983374541,4.39786776164983,0.000236370645420219,11.4570733645698,-0.185821032871127,0.942417664942483,0.14310144637336,191.718057327251,7.28152893781871,1602.22422223802,435.541096780838,726743,FALSE,1.47736639335274
"20181005_R02_001-Scene-04-P89_seg_0_cid_3","20181005_R02_001.czi",3,3,"Control","20181005_R02_001-Scene-04-P89_seg_0_cid_3",1633.81366459627,23,5.70549378040393,6.56290515423934,2050,1061.29355161659,1097,1129,234.916472927871,679513361,1128.68286711526,128.389477444261,780.684370135579,344.512543427063,516282,123987,87,0,61.2196701698817,52.682802072254,42.631514254165,137.657605514182,0.880303821846172,-0.39712207989133,0.25953657720215,417.915144401875,101.278176423323,-0.466326866436951,-0.824893436830154,0.31951536976119,511.593764107758,97.4386556626578,-0.0872034109546048,0.40229947991182,0.911345540166057,953.98832175393,0.576795385939887,0.898940106793928,1.2257341430434,35949,0.000444057253989749,215.106471156116,0.808329283098243,4.66315256098535,0.000195703110242566,11.87660153801,-0.168431738624791,0.931473340338006,0.121159331012762,234.587974316219,7.44540436019324,2060.99514481882,569.025403993734,640269,FALSE,1.44576080973575
